data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4973591,566,NIG2048,2048,10 April 2008,2008,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Militants ouside Port Harcourt kidnap six Filipino workers on an oil service vessel.,0,1552577632,NGA,Violence against civilians,Abduction/forced disappearance
4973611,566,NIG2047,2047,09 April 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),Government of Nigeria (2015-),civilians,political militia vs civilians,Western Africa,Nigeria,Niger,Chanchaga,,Minna,9.6139002,6.5569,low,All Africa,Regional,Youths attack a lawmakers boat,0,1552577632,NGA,Violence against civilians,Attack
4973642,566,NIG2046,2046,07 April 2008,2008,exact date,Battles,Armed clash,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Military Forces of Nigeria (1999-2015),,state forces,military vs rebels,Western Africa,Nigeria,Kaduna,Kachia,,Kachia,9.8733997,7.9541001,high,The Punch,National,Nigerias military stages demonstration of firepower,0,1552577632,NGA,Battles,Armed clash
4973671,566,NIG2044,2044,05 April 2008,2008,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Cross River,Biase,,Edu,5.7463002,7.9415998,high,All Africa,Regional,bystanders in Ezillo suffer the effects of two rival groups clashing.,0,1552577633,NGA,Battles,Armed clash
4973717,566,NIG2043,2043,03 April 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Reuters News,International,A German worker is kidnapped in the Niger Delta by militants. Three Nigerians killed.,3,1552577633,NGA,Violence against civilians,Attack
4973766,566,NIG2042,2042,30 March 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526002,5.1931,high,Vanguard (Nigeria),National,In Akute,0,1552577633,NGA,Violence against civilians,Attack
4973806,566,NIG2041,2041,25 March 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,medium,Agence France Presse,International,Gunmen attack a car carrying a Briton and an American,0,1552577633,NGA,Violence against civilians,Attack
4973842,566,NIG2039,2039,19 March 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,Reuters News,International,Gunmen kill a Nigerian Sailor near Bonny Island in the Nigerian Delta.,1,1552577633,NGA,Battles,Armed clash
4973864,566,NIG2038,2038,17 March 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Ogun,Obafemi-Owode,,Okeigbala,7,3.5833001,medium,The Sentinel,National,A British oil worker was shot dead in Ogun State.,1,1552577633,NGA,Violence against civilians,Attack
4973944,566,NIG2037,2037,12 March 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Akwa Ibom,Uyo,,Uyo,5.0332999,7.9266,medium,Reuters News,International,Gunmen attack an ExxonMobil station in Eket,0,1552577633,NGA,Violence against civilians,Attack
4973945,566,NIG2036,2036,12 March 2008,2008,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,One cultist is killed as the military raided a community in the oil region.,1,1552577633,NGA,Battles,Armed clash
4974001,566,NIG2033,2033,09 March 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394001,6.4003,high,All Africa,Regional,The JTF and unidentified militiants become involved in a firefight that lasts four hours. No reported deaths.,0,1552577633,NGA,Battles,Armed clash
4974033,566,NIG2032,2032,07 March 2008,2008,within week,Battles,Armed clash,Ezza Ethnic Militia (Nigeria),,identity militias,Ezillo Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Ebonyi,Ebonyi,,Abakaliki,6.3162999,8.1169004,high,All Africa,Regional,Ezza people and Ezilo aborigines clash in Abakiliki over economic reasons.,0,1552577633,NGA,Battles,Armed clash
4974057,566,NIG2031,2031,06 March 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Vanguard (Nigeria),National,Armed group kills three,3,1552577633,NGA,Violence against civilians,Attack
4974079,566,NIG2030,2030,05 March 2008,2008,exact date,Strategic developments,Other,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,,,0,sole rebels action,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,Reuters News,International,Non-violent activity: MEND disrupts oil supply in a flow station attack in Bayelsa State.,0,1552577633,NGA,Strategic developments,Other
4974104,566,NIG2028,2028,02 March 2008,2008,exact date,Violence against civilians,Attack,Muslim Militia (Nigeria),,identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8432999,medium,Trend News Agency,International,Religious violence sparks and group is accused of desecrating the Koran.,0,1552577633,NGA,Violence against civilians,Attack
5183376,566,NIG2027,2027,02 March 2008,2008,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8432999,medium,Trend News Agency,International,Religious violence sparks and group is accused of desecrating the Koran.,0,1558387849,NGA,Riots,Violent demonstration
4974111,566,NIG2029,2029,02 March 2008,2008,exact date,Battles,Armed clash,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Military Forces of Nigeria (1999-2015),,state forces,military vs rebels,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394001,6.4003,medium,All Africa,Regional,Militants kill three Naval Officers while attacking a oil facility.,3,1552577633,NGA,Battles,Armed clash
4974105,566,NIG2026,2026,02 March 2008,2008,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,Reuters News,International,Soldiers and Militants engage in a gun battle near an oil pipeline.,0,1552577633,NGA,Battles,Armed clash
4974150,566,NIG2024,2024,27 February 2008,2008,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Kogi,Lokoja,,Lokoja,7.8024001,6.743,low,All Africa,Regional,Police kill 20 rioters in a seeming reprisal attack over a former riot.,20,1552577633,NGA,Violence against civilians,Attack
4974151,566,NIG2023,2023,27 February 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,low,All Africa,Regional,Sea pirates kill a member of the Nigerian Navy in Rivers State.,1,1552577633,NGA,Battles,Armed clash
4974191,566,NIG2022,2022,24 February 2008,2008,within month,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Vanguard (Nigeria),National,Militants kill a hostage despite paying ransom.,1,1552577633,NGA,Violence against civilians,Attack
4974214,566,NIG2021,2021,22 February 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Akwa Ibom,Eket,,Eket,4.6412001,7.9208999,high,Vanguard (Nigeria),National,Gunmen kill unionist.,1,1552577633,NGA,Violence against civilians,Attack
4974244,566,NIG2020,2020,19 February 2008,2008,exact date,Battles,Armed clash,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Unidentified Armed Group (Nigeria),,political militias,rebels vs political militia,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Platts Oilgram News,Other,MEND leader assassinated,1,1552577633,NGA,Battles,Armed clash
4974250,566,NIG2018,2018,18 February 2008,2008,exact date,Battles,Government regains territory,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,military vs rebels,Western Africa,Nigeria,Delta,Burutu,,Forcados River,5.3862,5.3207998,high,Agence France Presse,International,MEND exchanges fire with Nigerian security forces while attacking oil facility.,0,1552577633,NGA,Battles,Government regains territory
4974262,566,NIG2019,2019,18 February 2008,2008,exact date,Violence against civilians,Abduction/forced disappearance,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (International),,civilians,rebels vs civilians,Western Africa,Nigeria,Delta,Burutu,,Forcados River,5.3862,5.3207998,high,Agence France Presse,International,MEND kidnaps 9 expatriates from oil facility.,0,1552577633,NGA,Violence against civilians,Abduction/forced disappearance
4974319,566,NIG2017,2017,12 February 2008,2008,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Ondo,Idanre,,Idanre,7.1127,5.1159,high,Vanguard (Nigeria),National,Five bystanders are killed when Police open fire on a mob protesters in Idanre.,5,1552577633,NGA,Violence against civilians,Attack
4974347,566,NIG2016,2016,10 February 2008,2008,exact date,Strategic developments,Other,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,,,0,sole rebels action,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Platts Oilgram News,Other,Non-violent activity: MEND disrupts oil supply in a flow station outside of Warri.,0,1552577633,NGA,Strategic developments,Other
4974357,566,NIG2015,2015,08 February 2008,2008,exact date,Violence against civilians,Attack,Military Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),Agege Ethnic Group (Nigeria),civilians,military vs civilians,Western Africa,Nigeria,Lagos,Agege,,Agege,6.6142998,3.3243999,high,Africa Research Bulletin,Regional,Military Forces of Nigeria raid the village of Agege in an attempt to recover stolen equipment. In the process,4,1552577633,NGA,Violence against civilians,Attack
4974358,566,NIG2014,2014,08 February 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,"A turf war develops between two militant groups killing at least four. """,4,1552577633,NGA,Battles,Armed clash
4974372,566,NIG2013,2013,07 February 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Ebonyi,Ishielu,,Ezillo,6.4277,7.7926002,high,Vanguard (Nigeria),National,Residents in Ebonyi State clash,0,1552577633,NGA,Battles,Armed clash
4974430,566,NIG2012,2012,04 February 2008,2008,within week,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),identity militias,Unidentified Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101002,7.0741,low,Vanguard (Nigeria),National,Farmers and Herdsmen clash over farmland,0,1552577633,NGA,Battles,Armed clash
4974543,566,NIG2011,2011,27 January 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,All Africa,Regional,Councilman is shot dead by militants.,1,1552577633,NGA,Violence against civilians,Attack
4974692,566,NIG2010,2010,20 January 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Andoni River,4.4166999,7.3499999,medium,This Day (Nigeria),Subnational,Militants attack a naval patrol boat,0,1552577634,NGA,Battles,Armed clash
4974790,566,NIG2009,2009,15 January 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Anambra,Orumba North,,Nanka,6.0605998,7.0875001,high,All Africa,Regional,Villagers fight over a plot of land in Anambra State,0,1552577634,NGA,Battles,Armed clash
4974812,566,NIG2008,2008,14 January 2008,2008,within week,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383001,low,All Africa,Regional,Residents of two Kaduna neighbourhoods riot over a lack of power provided by the local electric company.,0,1552577634,NGA,Riots,Violent demonstration
4974827,566,NIG2007,2007,14 January 2008,2008,exact date,Violence against civilians,Attack,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Dow Jones International News,International,After militants attack a Military convoy one civilian is killed and two are injured.,1,1552577634,NGA,Violence against civilians,Attack
4974843,566,NIG2005,2005,12 January 2008,2008,exact date,Riots,Mob violence,Rioters (Nigeria),,rioters,Civilians (Nigeria),Muslim Group (Nigeria),civilians,rioters vs civilians,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Agence France Presse,International,200 youths storm a Jos Mosque as a local politician tries to encourage peace among rioters.,0,1552577634,NGA,Riots,Mob violence
4974856,566,NIG2004,2004,11 January 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Abia,Obi Ngwa,,Abala,5.1666999,7.4000001,medium,Vanguard (Nigeria),National,The ruler of Abala Community,0,1552577634,NGA,Violence against civilians,Attack
4974899,566,NIG2003,2003,08 January 2008,2008,exact date,Riots,Mob violence,Rioters (Nigeria),,rioters,Civilians (Nigeria),Labour Group (Nigeria),civilians,rioters vs civilians,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,Reuters News,International,A mob of civilians attack a group of construction workers,0,1552577634,NGA,Riots,Mob violence
4974895,566,NIG2002,2002,08 January 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Degema,,Abonnema,4.7316999,6.7722001,high,Reuters News,International,Groups clash over land in Abonnema,0,1552577634,NGA,Battles,Armed clash
4975016,566,NIG2000,2000,01 January 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,medium,All Africa,Regional,Pirates kill one in one in the Bonny River of Rivers State.,1,1552577634,NGA,Violence against civilians,Attack
4975001,566,NIG2001,2001,01 January 2008,2008,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Platts Commodity News,Other,Nigerian troops attempt to repel militants who seized police station and hotel.,0,1552577634,NGA,Battles,Armed clash
4975017,566,NIG1998,1998,01 January 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Militants attack two police stations,0,1552577634,NGA,Battles,Armed clash
